,codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,ocorrencia_tipo,aeronave_operador_categoria,aeronave_tipo_veiculo
6000,79917,INCIDENTE GRAVE,SP,SDIG,2021-01-17,15:15:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6001,79825,ACIDENTE,PE,****,2021-01-18,21:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6002,79827,INCIDENTE,SP,SBSP,2021-01-19,16:20:00,FALHA DO MOTOR NO SOLO,***,AVIÃO
6003,79829,INCIDENTE,MG,SNPA,2021-01-19,20:10:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6004,79831,INCIDENTE GRAVE,PR,SBCT,2021-01-19,12:50:00,TRÁFEGO AÉREO,***,AVIÃO
6005,79831,INCIDENTE GRAVE,PR,SBCT,2021-01-19,12:50:00,TRÁFEGO AÉREO,***,AVIÃO
6006,79826,INCIDENTE,BA,SBSV,2021-01-20,08:10:00,FALHA DO MOTOR EM VOO,***,***
6007,79834,INCIDENTE,SC,SBJV,2021-01-21,19:00:00,FALHA DO MOTOR NO SOLO,***,AVIÃO
6008,79836,INCIDENTE,PE,SBRF,2021-01-21,16:40:00,COM PARA-BRISAS / JANELA / PORTA,***,AVIÃO
6009,79839,INCIDENTE,MS,SBCG,2021-01-21,22:20:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6010,79833,ACIDENTE,SP,****,2021-01-22,11:50:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6011,79837,INCIDENTE,SP,SBKP,2021-01-23,15:30:00,COM COMANDOS DE VOO,***,AVIÃO
6012,79845,INCIDENTE,MG,SNDV,2021-01-23,13:10:00,ESTOURO DE PNEU,***,ULTRALEVE
6013,79835,INCIDENTE,SP,SBKP,2021-01-24,19:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6014,79840,ACIDENTE,TO,****,2021-01-24,10:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6015,79847,INCIDENTE GRAVE,RJ,SDRS,2021-01-24,17:05:00,POUSO SEM TREM,***,AVIÃO
6016,79862,INCIDENTE,BA,SBSV,2021-01-24,11:50:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6017,79846,ACIDENTE,PR,SSFE,2021-01-25,15:00:00,POUSO BRUSCO,***,AVIÃO
6018,79848,INCIDENTE GRAVE,MT,****,2021-01-25,18:00:00,EXCURSÃO DE PISTA,***,AVIÃO
6019,79848,INCIDENTE GRAVE,MT,****,2021-01-25,18:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6020,79843,INCIDENTE,ES,SBVT,2021-01-26,17:02:00,ESTOURO DE PNEU,***,AVIÃO
6021,79852,ACIDENTE,SP,****,2021-01-27,19:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6022,79849,INCIDENTE GRAVE,MG,****,2021-01-28,13:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6023,79866,ACIDENTE,PA,****,2021-01-28,12:55:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6024,79851,INCIDENTE GRAVE,DF,****,2021-01-29,12:15:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6025,79868,INCIDENTE,SP,SBKP,2021-01-30,03:51:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6026,79854,ACIDENTE,PA,****,2021-01-31,20:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6027,79869,INCIDENTE,MG,SBMK,2021-01-31,12:11:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6028,79859,ACIDENTE,RS,****,2021-01-02,09:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6029,79857,ACIDENTE,PA,****,2021-02-02,12:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
6030,79858,ACIDENTE,PA,*****,2021-02-02,13:11:00,COLISÃO COM FAUNA,***,AVIÃO
6031,79860,ACIDENTE,GO,****,2021-02-02,13:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
6032,79877,INCIDENTE,SP,SBRP,2021-02-02,20:50:00,COM PARA-BRISAS / JANELA / PORTA,***,AVIÃO
6033,79880,INCIDENTE,SP,SBKP,2021-02-02,16:33:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6034,79864,ACIDENTE,RR,****,2021-03-02,17:05:00,INDETERMINADO,***,AVIÃO
6035,79863,ACIDENTE,BA,****,2021-04-02,13:20:00,EXCURSÃO DE PISTA,***,AVIÃO
6036,79863,ACIDENTE,BA,****,2021-04-02,13:20:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6037,79876,INCIDENTE,DF,SBBR,2021-04-02,00:20:00,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,***,AVIÃO
6038,79878,INCIDENTE,SC,SBFL,2021-05-02,07:30:00,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,***,AVIÃO
6039,79881,INCIDENTE GRAVE,RJ,SBCB,2021-05-02,21:00:00,POUSO BRUSCO,***,HELICÓPTERO
6040,80072,INCIDENTE,GO,SJGL,2021-05-02,14:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6041,79867,INCIDENTE,SC,SBNF,2021-06-02,14:51:00,ESTOURO DE PNEU,***,AVIÃO
6042,79870,ACIDENTE,RS,****,2021-06-02,19:45:00,EXCURSÃO DE PISTA,***,AVIÃO
6043,79872,INCIDENTE,RS,****,2021-06-02,16:00:00,COLISÃO COM OBSTÁCULOS NO SOLO,***,AVIÃO
6044,79879,INCIDENTE,SP,SBGR,2021-07-02,20:00:00,ESTOURO DE PNEU,***,AVIÃO
6045,79871,INCIDENTE,RS,****,2021-08-02,11:20:00,OPERAÇÃO A BAIXA ALTITUDE,***,AVIÃO
6046,79875,INCIDENTE,PR,SBCT,2021-08-02,20:00:00,ESTOURO DE PNEU,***,AVIÃO
6047,79882,INCIDENTE GRAVE,PR,****,2021-10-02,13:40:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6048,79883,INCIDENTE,SP,SBKP,2021-10-02,03:51:00,FALHA DO MOTOR NO SOLO,***,AVIÃO
6049,79887,INCIDENTE,MG,SBVG,2021-10-02,15:30:00,ESTOURO DE PNEU,***,AVIÃO
6050,79886,INCIDENTE,SP,SBKP,2021-12-02,03:20:00,FOGO EM VOO,***,AVIÃO
6051,79889,ACIDENTE,BA,****,2021-12-02,13:00:00,EXCURSÃO DE PISTA,***,AVIÃO
6052,79889,ACIDENTE,BA,****,2021-12-02,13:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6053,79890,ACIDENTE,MG,****,2021-12-02,16:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6054,79885,ACIDENTE,PA,****,2021-02-13,18:40:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6055,79899,INCIDENTE,RS,SBPA,2021-02-15,19:40:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6056,79888,INCIDENTE,SP,SDAM,2021-02-16,17:20:00,ESTOURO DE PNEU,***,AVIÃO
6057,79892,INCIDENTE GRAVE,RS,****,2021-02-16,15:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6058,79894,ACIDENTE,BA,****,2021-02-16,11:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6059,79897,INCIDENTE,BA,SBSV,2021-02-17,22:30:00,FALHA OU MAU FUNCIONAMENTO DO MOTOR,***,***
6060,79901,INCIDENTE,RJ,SBGL,2021-02-17,00:15:00,ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO,***,AVIÃO
6061,79893,INCIDENTE GRAVE,PR,****,2021-02-18,09:40:00,PANE SECA,***,AVIÃO
6062,79902,INCIDENTE,SP,SBGR,2021-02-18,09:15:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6063,79905,INCIDENTE,BA,SBSV,2021-02-19,22:30:00,COM PARA-BRISAS / JANELA / PORTA,***,***
6064,79906,INCIDENTE,GO,*****,2021-02-19,12:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6065,79907,ACIDENTE,MT,****,2021-02-19,21:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6066,79910,INCIDENTE GRAVE,RR,SJYG,2021-02-19,13:30:00,OPERAÇÃO A BAIXA ALTITUDE,***,AVIÃO
6067,79916,INCIDENTE,PA,****,2021-02-19,19:10:00,AERONAVE ATINGIDA POR OBJETO,***,HELICÓPTERO
6068,79903,ACIDENTE,MT,****,2021-02-20,19:30:00,OPERAÇÃO A BAIXA ALTITUDE,***,AVIÃO
6069,79904,INCIDENTE,AL,SBMO,2021-02-20,19:33:00,COM TREM DE POUSO,***,***
6070,79911,ACIDENTE,MG,SWVW,2021-02-20,18:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6071,79919,INCIDENTE,RJ,SBGL,2021-02-21,23:06:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6072,79922,INCIDENTE GRAVE,RS,SBNM,2021-02-22,10:45:00,POUSO LONGO,***,AVIÃO
6073,79909,ACIDENTE,MT,SWRW,2021-02-23,10:20:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,AVIÃO
6074,79912,INCIDENTE,RS,SBPA,2021-02-23,16:12:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6075,79914,INCIDENTE,MG,SBBH,2021-02-24,11:10:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6076,79920,INCIDENTE,RS,SBPA,2021-02-24,02:57:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6077,79926,INCIDENTE,RJ,SBGL,2021-02-24,16:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6078,79921,INCIDENTE,RS,SIXE,2021-02-25,10:15:00,CONTATO ANORMAL COM A PISTAA,***,AVIÃO
6079,79925,INCIDENTE,RJ,SBCP,2021-02-25,13:28:00,COM TREM DE POUSO,***,ULTRALEVE
6080,79956,ACIDENTE,***,*****,2021-02-26,11:00:00,INDETERMINADO,***,AVIÃO
6081,79924,INCIDENTE GRAVE,SP,SDAI,2021-02-28,15:30:00,POUSO SEM TREM,***,AVIÃO
6082,79927,INCIDENTE,MG,SBCF,2021-02-28,18:32:00,FUMAÇA NA CABINE,***,AVIÃO
6083,79948,INCIDENTE,PA,SBBE,2021-01-03,23:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6084,79947,ACIDENTE,SP,SDAA,2021-02-03,15:30:00,EXCURSÃO DE PISTA,***,AVIÃO
6085,79950,INCIDENTE,RJ,SBGL,2021-02-03,09:45:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6086,79943,INCIDENTE,BA,SNIT,2021-03-03,11:30:00,COLISÃO COM FAUNA,***,AVIÃO
6087,79951,INCIDENTE,PA,SBBE,2021-03-03,15:45:00,ESTOURO DE PNEU,***,AVIÃO
6088,79953,ACIDENTE,BA,****,2021-03-03,09:00:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6089,79954,INCIDENTE,MA,SBSL,2021-04-03,20:40:00,COLISÃO COM AVE,***,AVIÃO
6090,79955,INCIDENTE,PA,SBIH,2021-04-03,17:14:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6091,79958,INCIDENTE,ES,SBVT,2021-07-03,23:40:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6092,79959,INCIDENTE,PE,SBRF,2021-07-03,14:13:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6093,79960,INCIDENTE,SP,SBKP,2021-07-03,18:32:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6094,79957,INCIDENTE,MG,SBBH,2021-08-03,03:15:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6095,79963,INCIDENTE GRAVE,MT,****,2021-08-03,17:00:00,VOO CONTROLADO CONTRA O TERRENO,***,AVIÃO
6096,79961,ACIDENTE,SP,SDAI,2021-09-03,19:30:00,POUSO BRUSCO,***,AVIÃO
6097,79962,INCIDENTE GRAVE,MT,SJIJ,2021-09-03,18:45:00,COM TREM DE POUSO,***,AVIÃO
6098,79970,ACIDENTE,GO,****,2021-09-03,11:30:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6099,79974,INCIDENTE,DF,SBBR,2021-10-03,20:30:00,ESTOURO DE PNEU,***,AVIÃO
6100,79976,ACIDENTE,MT,*****,2021-10-03,20:30:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6101,79966,INCIDENTE GRAVE,RO,****,2021-11-03,12:20:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
6102,79971,ACIDENTE,MT,*****,2021-11-03,12:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6103,79978,INCIDENTE,SP,SBKP,2021-12-03,22:30:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6104,79968,INCIDENTE GRAVE,SP,****,2021-03-13,20:00:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
6105,79969,ACIDENTE,MG,****,2021-03-13,12:57:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6106,80053,INCIDENTE,SP,SBGR,2021-03-13,23:55:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6107,79972,INCIDENTE,MT,SBAT,2021-03-14,19:47:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6108,79973,ACIDENTE,RS,*****,2021-03-14,14:35:00,REBOQUE DE PLANADOR,***,PLANADOR
6109,79981,INCIDENTE,PA,SBMD,2021-03-14,17:05:00,ESTOURO DE PNEU,***,AVIÃO
6110,80041,INCIDENTE,SP,SBGR,2021-03-14,20:08:00,OUTROS,***,AVIÃO
6111,79975,INCIDENTE,AM,SBEG,2021-03-15,16:50:00,POUSO SEM TREM,***,ANFÍBIO
6112,79977,ACIDENTE,MT,****,2021-03-15,10:35:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6113,79979,INCIDENTE,MG,SBCF,2021-03-16,19:40:00,CORTANTE DE VENTO / TEMPESTADE,***,AVIÃO
6114,80058,INCIDENTE,MG,****,2021-03-17,14:18:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6115,79999,ACIDENTE,RR,****,2021-03-18,20:00:00,INDETERMINADO,***,ULTRALEVE
6116,79985,INCIDENTE,SP,SBSP,2021-03-19,02:50:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6117,79982,ACIDENTE,PR,****,2021-03-20,21:31:00,PERDA DE CONTROLE EM VOO,***,***
6118,79983,ACIDENTE,RS,SBNM,2021-03-20,11:25:00,EXCURSÃO DE PISTA,***,AVIÃO
6119,79988,INCIDENTE,RJ,SBGL,2021-03-20,19:16:00,COM TREM DE POUSO,***,AVIÃO
6120,79989,INCIDENTE GRAVE,RO,SBJI,2021-03-22,21:31:00,COM TREM DE POUSO,***,AVIÃO
6121,79990,INCIDENTE GRAVE,MT,SWEN,2021-03-22,13:30:00,EXCURSÃO DE PISTA,***,AVIÃO
6122,79990,INCIDENTE GRAVE,MT,SWEN,2021-03-22,13:30:00,FALHA DO MOTOR NO SOLO,***,AVIÃO
6123,79992,ACIDENTE,GO,****,2021-03-23,13:00:00,FALHA DO MOTOR EM VOO,***,ULTRALEVE
6124,79996,ACIDENTE,SP,SBDN,2021-03-23,17:35:00,EXCURSÃO DE PISTA,***,AVIÃO
6125,79996,ACIDENTE,SP,SBDN,2021-03-23,17:35:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6126,79991,INCIDENTE,SP,SDAI,2021-03-25,17:35:00,EXCURSÃO DE PISTA,***,AVIÃO
6127,79991,INCIDENTE,SP,SDAI,2021-03-25,17:35:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6128,79994,INCIDENTE GRAVE,BA,****,2021-03-25,20:00:00,OPERAÇÃO A BAIXA ALTITUDE,***,HELICÓPTERO
6129,79997,ACIDENTE,SP,****,2021-03-26,09:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6130,80004,INCIDENTE,SP,SBSP,2021-03-26,18:40:00,COLISÃO COM AVE,***,AVIÃO
6131,80001,INCIDENTE,RJ,****,2021-03-27,15:27:00,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,***,HELICÓPTERO
6132,80002,ACIDENTE,GO,****,2021-03-27,15:00:00,INDETERMINADO,***,AVIÃO
6133,80012,INCIDENTE,RJ,*****,2021-03-29,18:05:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,HELICÓPTERO
6134,80023,INCIDENTE,RS,SBPA,2021-03-29,18:24:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6135,80152,INCIDENTE,SP,SBSP,2021-03-29,22:00:00,INCURSÃO EM PISTA,***,AVIÃO
6136,80005,ACIDENTE,MT,SWTS,2021-03-31,14:00:00,FALHA DO MOTOR EM VOO,***,***
6137,80007,INCIDENTE GRAVE,CE,****,2021-03-31,20:25:00,FALHA DO MOTOR EM VOO,***,ULTRALEVE
6138,80024,INCIDENTE,SP,SBKP,2021-03-31,08:00:00,COLISÃO COM AVE,***,AVIÃO
6139,80025,INCIDENTE,PA,SBBE,2021-03-31,17:58:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6140,80033,INCIDENTE GRAVE,MT,****,2021-03-31,00:00:00,INDETERMINADO,***,AVIÃO
6141,80011,ACIDENTE,MG,****,2021-01-04,12:45:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6142,80026,INCIDENTE,AM,SBEG,2021-04-04,08:31:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6143,80014,INCIDENTE GRAVE,GO,SWLC,2021-06-04,17:50:00,COM TREM DE POUSO,***,AVIÃO
6144,80014,INCIDENTE GRAVE,GO,SWLC,2021-06-04,17:50:00,POUSO BRUSCO,***,AVIÃO
6145,80027,INCIDENTE,RS,SBPA,2021-07-04,19:47:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6146,80015,INCIDENTE,ES,SBVT,2021-08-04,11:03:00,ESTOURO DE PNEU,***,AVIÃO
6147,80018,INCIDENTE,ES,SBVT,2021-08-04,19:05:00,COM TREM DE POUSO,***,HELICÓPTERO
6148,80017,INCIDENTE GRAVE,GO,*****,2021-09-04,13:00:00,COM TREM DE POUSO,***,AVIÃO
6149,80028,INCIDENTE,DF,SBBR,2021-09-04,18:32:00,COM TREM DE POUSO,***,AVIÃO
6150,80031,INCIDENTE GRAVE,MG,****,2021-11-04,19:30:00,FALHA DO MOTOR EM VOO,***,ULTRALEVE
6151,80019,ACIDENTE,MT,****,2021-12-04,11:00:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6152,80029,INCIDENTE,RJ,SBGL,2021-12-04,20:24:00,FUMAÇA NA CABINE,***,AVIÃO
6153,80020,INCIDENTE,ES,****,2021-04-13,16:30:00,COM PARA-BRISAS / JANELA / PORTA,***,HELICÓPTERO
6154,80022,INCIDENTE,MG,SBZM,2021-04-13,16:06:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6155,80030,INCIDENTE,BA,SBSV,2021-04-13,10:10:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6156,80032,INCIDENTE GRAVE,AC,SSRA,2021-04-13,17:15:00,EXCURSÃO DE PISTA,***,AVIÃO
6157,80021,INCIDENTE,MG,****,2021-04-14,17:35:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6158,80095,INCIDENTE,PE,SBRF,2021-04-14,22:07:00,ESTOURO DE PNEU,***,AVIÃO
6159,80034,INCIDENTE GRAVE,MS,****,2021-04-15,14:00:00,OPERAÇÃO A BAIXA ALTITUDE,***,HELICÓPTERO
6160,80035,INCIDENTE,AM,****,2021-04-15,15:05:00,COM CARGAS EXTERNAS,***,HELICÓPTERO
6161,80037,ACIDENTE,SP,****,2021-04-15,18:00:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6162,80038,INCIDENTE,SP,SBKP,2021-04-16,14:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6163,80039,INCIDENTE,SP,SBKP,2021-04-16,12:07:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6164,80043,INCIDENTE,MT,SBCY,2021-04-16,21:33:00,ESTOURO DE PNEU,***,AVIÃO
6165,80055,INCIDENTE,RS,SSNG,2021-04-16,13:10:00,COLISÃO COM OBSTÁCULOS NO SOLO,***,AVIÃO
6166,80040,INCIDENTE,PA,SBBE,2021-04-20,17:10:00,ESTOURO DE PNEU,***,AVIÃO
6167,80042,ACIDENTE,MG,SBBH,2021-04-20,16:52:00,POUSO LONGO,***,AVIÃO
6168,80042,ACIDENTE,MG,SBBH,2021-04-20,16:52:00,POUSO SEM TREM,***,AVIÃO
6169,80044,INCIDENTE,DF,SBBR,2021-04-20,10:56:00,COM TREM DE POUSO,***,AVIÃO
6170,80046,ACIDENTE,GO,SWNS,2021-04-23,12:30:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6171,80049,INCIDENTE,RJ,SDRS,2021-04-23,13:34:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6172,80048,INCIDENTE,SP,SDAM,2021-04-24,14:00:00,ESTOURO DE PNEU,***,AVIÃO
6173,80050,ACIDENTE,SP,****,2021-04-24,11:30:00,PERDA DE CONTROLE EM VOO,***,HELICÓPTERO
6174,80052,INCIDENTE,MT,*****,2021-04-24,09:50:00,ESTOURO DE PNEU,***,AVIÃO
6175,80045,INCIDENTE,SP,SDAM,2021-04-25,18:24:00,ESTOURO DE PNEU,***,AVIÃO
6176,80051,INCIDENTE,MS,SBCG,2021-04-25,22:00:00,ESTOURO DE PNEU,***,AVIÃO
6177,80088,INCIDENTE,SP,SBMT,2021-04-25,20:18:00,OUTROS,***,AVIÃO
6178,80068,INCIDENTE,SC,SBNF,2021-04-26,12:01:00,COM PARA-BRISAS / JANELA / PORTA,***,AVIÃO
6179,80056,INCIDENTE GRAVE,SP,****,2021-04-28,11:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6180,80061,INCIDENTE,RJ,SBGL,2021-04-29,10:00:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6181,80062,ACIDENTE,MT,****,2021-04-30,16:10:00,OUTROS,***,AVIÃO
6182,80063,INCIDENTE GRAVE,GO,SBGO,2021-01-05,22:00:00,COM TREM DE POUSO,***,AVIÃO
6183,80067,INCIDENTE,SP,SBJD,2021-01-05,12:57:00,F.O.D.,***,AVIÃO
6184,80069,INCIDENTE,AM,SBEG,2021-01-05,15:15:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6185,80065,INCIDENTE GRAVE,MT,*****,2021-02-05,18:30:00,EXCURSÃO DE PISTA,***,AVIÃO
6186,80065,INCIDENTE GRAVE,MT,*****,2021-02-05,18:30:00,PERDA DE CONTROLE NO SOLO,***,AVIÃO
6187,80064,ACIDENTE,SP,SBMT,2021-03-05,16:30:00,PERDA DE CONTROLE EM VOO,***,HELICÓPTERO
6188,80066,INCIDENTE,RJ,SDAG,2021-03-05,11:30:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6189,80071,INCIDENTE,SP,SBBP,2021-04-05,13:15:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6190,80070,INCIDENTE,SP,SBKP,2021-05-05,14:23:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
6191,80073,ACIDENTE,SE,****,2021-06-05,14:57:00,PERDA DE CONTROLE EM VOO,***,***
6192,80074,ACIDENTE,PA,****,2021-06-05,20:35:00,OPERAÇÃO A BAIXA ALTITUDE,***,AVIÃO
6193,80075,ACIDENTE,PR,****,2021-06-05,13:55:00,OPERAÇÃO A BAIXA ALTITUDE,***,HELICÓPTERO
6194,80076,ACIDENTE,MS,****,2021-07-05,15:10:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6195,80079,ACIDENTE,SP,****,2021-07-05,13:50:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6196,80077,ACIDENTE,GO,****,2021-08-05,11:30:00,POUSO EM LOCAL NÃO PREVISTO,***,AVIÃO
6197,80078,INCIDENTE,GO,*****,2021-08-05,19:00:00,FALHA DO MOTOR EM VOO,***,***
6198,80080,ACIDENTE,MG,SIVB,2021-08-05,12:30:00,COM ROTOR,***,HELICÓPTERO
6199,80081,ACIDENTE,MG,****,2021-09-05,20:00:00,PERDA DE CONTROLE NO SOLO,***,HELICÓPTERO
6200,80082,INCIDENTE,PR,SBBI,2021-10-05,12:23:00,ESTOURO DE PNEU,***,AVIÃO
6201,80101,INCIDENTE,RJ,SBGL,2021-10-05,04:00:00,FALHA DO MOTOR EM VOO,***,***
6202,80083,ACIDENTE,BA,****,2021-11-05,20:03:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6203,80084,INCIDENTE,SP,SBGR,2021-11-05,07:49:00,POUSO LONGO,***,AVIÃO
6204,80090,INCIDENTE,AM,SBEG,2021-11-05,07:47:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,***
6205,80085,INCIDENTE GRAVE,PA,SNCJ,2021-05-13,19:30:00,COM TREM DE POUSO,***,AVIÃO
6206,80086,ACIDENTE,MS,****,2021-05-13,11:02:00,IMC NÃO INTENCIONAL,***,ULTRALEVE
6207,80086,ACIDENTE,MS,****,2021-05-13,11:02:00,OPERAÇÃO A BAIXA ALTITUDE,***,ULTRALEVE
6208,80086,ACIDENTE,MS,****,2021-05-13,11:02:00,PERDA DE CONTROLE EM VOO,***,ULTRALEVE
6209,80091,ACIDENTE,SP,SBGP,2021-05-13,19:57:00,PERDA DE CONTROLE EM VOO,***,AVIÃO
6210,80092,ACIDENTE,SP,SDUL,2021-05-13,20:25:00,PANE SECA,***,AVIÃO
6211,80100,INCIDENTE,SP,SBGR,2021-05-13,15:10:00,FOGO EM VOO,***,AVIÃO
6212,80087,ACIDENTE,MT,****,2021-05-15,15:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6213,80089,ACIDENTE,SP,SDLL,2021-05-18,14:20:00,FALHA DO MOTOR EM VOO,***,AVIÃO
6214,80094,INCIDENTE,RN,SBSG,2021-05-19,15:29:00,ESTOURO DE PNEU,***,AVIÃO
6215,80093,INCIDENTE GRAVE,RJ,****,2021-05-22,21:40:00,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,***,AVIÃO
6216,80145,INCIDENTE,SP,SBKP,2021-05-23,13:15:00,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,***,AVIÃO
